id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,percent_internet_access,student_teacher_ratio
470438001756,0.0518300828212664,0.65975696926376,0.779359430604982,44893.0,20.0,0.280851063829787,2016-2017,TN,37615,Regular School,High,No,0.7240000000000001,89.65986394557824
470438001757,0.0384995064165844,0.579460847240051,0.746905089408528,43919.0,19.6,0.39907192575406,2016-2017,TN,37659,Regular School,High,No,0.7240000000000001,89.3465909090909
470444001768,0.125943122460824,0.411242603550296,0.734862385321101,38250.0,18.7,0.419795221843003,2016-2017,TN,38450,Regular School,High,No,0.7240000000000001,70.75
470444001773,0.165102389078498,0.386476868327402,0.639111111111111,26601.0,18.1,0.47,2016-2017,TN,38485,Regular School,High,No,0.7240000000000001,80.78947368421052
470447001778,0.0553057553956835,0.379992803166607,0.729041916167665,34901.0,19.0,0.506561679790026,2016-2017,TN,38225,Regular School,High,No,0.7240000000000001,69.24528301886792
470447001790,0.129770992366412,0.625770308123249,0.272727272727273,31168.0,20.3,0.383411580594679,2016-2017,TN,38237,Regular School,High,No,0.7240000000000001,76.34146341463415
470449001913,0.130434782608696,0.359192825112108,0.787755102040816,37411.0,18.9,0.553684210526316,2016-2017,TN,38220,Regular School,High,No,0.7240000000000001,65.58823529411765
470450001798,0.132371658888417,0.502088872009115,0.839495798319328,37019.0,18.7,0.464716006884682,2016-2017,TN,38583,Regular School,High,No,0.7240000000000001,92.35569422776912
470453000511,0.0393746381007527,0.80625,0.957165109034268,80429.0,22.8,0.197174808711006,2016-2017,TN,37067,Regular School,High,No,0.7240000000000001,84.77157360406092
470453001804,0.0473465140478668,0.621233194251275,0.67037037037037,59038.0,21.6,0.389324960753532,2016-2017,TN,37062,Regular School,High,No,0.7240000000000001,77.02127659574468
470453001805,0.0606523955147808,0.860421545667447,0.823157894736842,94625.0,24.6,0.0530821917808219,2016-2017,TN,37064,Regular School,High,No,0.7240000000000001,88.41524573721163
470453001806,0.0527151476659257,0.750413223140496,0.826359832635983,82241.0,23.1,0.068649885583524,2016-2017,TN,37064,Regular School,High,No,0.7240000000000001,87.42283950617285
470453001894,0.0331010452961672,0.922368421052632,0.896907216494845,108500.0,25.6,0.0345694531741043,2016-2017,TN,37027,Regular School,High,No,0.7240000000000001,91.66666666666667
